latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
46.885343,-121.318684,046,027,5237,5994,2025-09-22,1855,L8,low,D
46.885337,-121.318291,046,027,5238,5994,2025-09-22,1855,L8,low,D
46.88559,-121.317101,046,027,5241,5993,2025-09-22,1855,L8,low,D
46.885584,-121.316708,046,027,5242,5993,2025-09-22,1855,L8,high,D
46.885314,-121.316716,046,027,5242,5994,2025-09-22,1855,L8,high,D
46.886928,-121.316272,046,027,5243,5988,2025-09-22,1855,L8,low,D
46.886658,-121.31628,046,027,5243,5989,2025-09-22,1855,L8,high,D
46.886388,-121.316289,046,027,5243,5990,2025-09-22,1855,L8,high,D
46.886118,-121.316297,046,027,5243,5991,2025-09-22,1855,L8,high,D
46.885848,-121.316306,046,027,5243,5992,2025-09-22,1855,L8,high,D
46.885578,-121.316314,046,027,5243,5993,2025-09-22,1855,L8,low,D
46.886922,-121.315878,046,027,5244,5988,2025-09-22,1855,L8,high,D
46.886652,-121.315887,046,027,5244,5989,2025-09-22,1855,L8,high,D
46.886382,-121.315895,046,027,5244,5990,2025-09-22,1855,L8,high,D
46.886112,-121.315904,046,027,5244,5991,2025-09-22,1855,L8,high,D
46.885842,-121.315912,046,027,5244,5992,2025-09-22,1855,L8,high,D
46.886916,-121.315485,046,027,5245,5988,2025-09-22,1855,L8,low,D
46.886646,-121.315493,046,027,5245,5989,2025-09-22,1855,L8,high,D
46.886376,-121.315502,046,027,5245,5990,2025-09-22,1855,L8,high,D
46.88664,-121.3151,046,027,5246,5989,2025-09-22,1855,L8,low,D
46.887403,-121.311925,046,027,5254,5986,2025-09-22,1855,L8,high,D
46.885227,-121.310812,046,027,5257,5994,2025-09-22,1855,L8,high,D
46.885221,-121.310419,046,027,5258,5994,2025-09-22,1855,L8,high,D
46.882401,-121.302239,046,027,5279,6004,2025-09-22,1855,L8,high,D
46.882131,-121.302247,046,027,5279,6005,2025-09-22,1855,L8,high,D
46.884278,-121.301392,046,027,5281,5997,2025-09-22,1855,L8,high,D
46.884008,-121.3014,046,027,5281,5998,2025-09-22,1855,L8,low,D
46.885346,-121.300571,046,027,5283,5993,2025-09-22,1855,L8,medium,D
46.89181,-121.299579,046,027,5285,5969,2025-09-22,1855,L8,low,D
46.892074,-121.299177,046,027,5286,5968,2025-09-22,1855,L8,low,D
46.891804,-121.299185,046,027,5286,5969,2025-09-22,1855,L8,high,D
46.886947,-121.299339,046,027,5286,5987,2025-09-22,1855,L8,medium,D
46.891799,-121.298791,046,027,5287,5969,2025-09-22,1855,L8,high,D
46.891529,-121.2988,046,027,5287,5970,2025-09-22,1855,L8,high,D
46.886941,-121.298945,046,027,5287,5987,2025-09-22,1855,L8,medium,D
46.891793,-121.298398,046,027,5288,5969,2025-09-22,1855,L8,low,D
46.891523,-121.298406,046,027,5288,5970,2025-09-22,1855,L8,high,D
46.900663,-121.295754,046,027,5294,5936,2025-09-22,1855,L8,low,D
46.898181,-121.292288,046,027,5303,5945,2025-09-22,1855,L8,high,D
46.897096,-121.291928,046,027,5304,5949,2025-09-22,1855,L8,low,D
46.896826,-121.291937,046,027,5304,5950,2025-09-22,1855,L8,high,D
47.394413,-120.874783,046,027,6313,4081,2025-09-22,1855,L8,low,D
47.394143,-120.874794,046,027,6313,4082,2025-09-22,1855,L8,high,D
47.393874,-120.874805,046,027,6313,4083,2025-09-22,1855,L8,high,D
47.394676,-120.874375,046,027,6314,4080,2025-09-22,1855,L8,high,D
47.394406,-120.874386,046,027,6314,4081,2025-09-22,1855,L8,high,D
47.394136,-120.874396,046,027,6314,4082,2025-09-22,1855,L8,high,D
47.393866,-120.874407,046,027,6314,4083,2025-09-22,1855,L8,high,D
47.395208,-120.873956,046,027,6315,4078,2025-09-22,1855,L8,high,D
47.394938,-120.873967,046,027,6315,4079,2025-09-22,1855,L8,high,D
47.394668,-120.873977,046,027,6315,4080,2025-09-22,1855,L8,high,D
47.394398,-120.873988,046,027,6315,4081,2025-09-22,1855,L8,high,D
47.394129,-120.873999,046,027,6315,4082,2025-09-22,1855,L8,high,D
47.393859,-120.87401,046,027,6315,4083,2025-09-22,1855,L8,high,D
47.393589,-120.874021,046,027,6315,4084,2025-09-22,1855,L8,high,D
47.394931,-120.873569,046,027,6316,4079,2025-09-22,1855,L8,high,D
47.394661,-120.87358,046,027,6316,4080,2025-09-22,1855,L8,high,D
47.394391,-120.873591,046,027,6316,4081,2025-09-22,1855,L8,high,D
47.394121,-120.873602,046,027,6316,4082,2025-09-22,1855,L8,high,D
47.393851,-120.873613,046,027,6316,4083,2025-09-22,1855,L8,high,D
47.393582,-120.873624,046,027,6316,4084,2025-09-22,1855,L8,high,D
47.394114,-120.873205,046,027,6317,4082,2025-09-22,1855,L8,low,D
47.392481,-120.872475,046,027,6319,4088,2025-09-22,1855,L8,high,D
47.381676,-120.872115,046,027,6321,4128,2025-09-22,1855,L8,high,D
47.383556,-120.871642,046,027,6322,4121,2025-09-22,1855,L8,medium,D
47.383287,-120.871653,046,027,6322,4122,2025-09-22,1855,L8,high,D
47.383017,-120.871664,046,027,6322,4123,2025-09-22,1855,L8,medium,D
47.381668,-120.871718,046,027,6322,4128,2025-09-22,1855,L8,high,D
47.377892,-120.87187,046,027,6322,4142,2025-09-22,1855,L8,medium,D
47.395688,-120.870756,046,027,6323,4076,2025-09-22,1855,L8,medium,D
47.383549,-120.871245,046,027,6323,4121,2025-09-22,1855,L8,low,D
47.383279,-120.871256,046,027,6323,4122,2025-09-22,1855,L8,medium,D
47.378154,-120.871462,046,027,6323,4141,2025-09-22,1855,L8,medium,D
47.377884,-120.871473,046,027,6323,4142,2025-09-22,1855,L8,high,D
47.377614,-120.871484,046,027,6323,4143,2025-09-22,1855,L8,high,D
47.377345,-120.871495,046,027,6323,4144,2025-09-22,1855,L8,medium,D
47.383542,-120.870848,046,027,6324,4121,2025-09-22,1855,L8,high,D
47.383272,-120.870859,046,027,6324,4122,2025-09-22,1855,L8,medium,D
47.378416,-120.871054,046,027,6324,4140,2025-09-22,1855,L8,medium,D
47.377877,-120.871076,046,027,6324,4142,2025-09-22,1855,L8,medium,D
47.377607,-120.871087,046,027,6324,4143,2025-09-22,1855,L8,high,D
47.377337,-120.871098,046,027,6324,4144,2025-09-22,1855,L8,high,D
47.384883,-120.870396,046,027,6325,4116,2025-09-22,1855,L8,low,D
47.383534,-120.870451,046,027,6325,4121,2025-09-22,1855,L8,high,D
47.3776,-120.87069,046,027,6325,4143,2025-09-22,1855,L8,medium,D
47.37733,-120.8707,046,027,6325,4144,2025-09-22,1855,L8,high,D
47.37679,-120.870722,046,027,6325,4146,2025-09-22,1855,L8,high,D
47.396206,-120.869542,046,027,6326,4074,2025-09-22,1855,L8,high,D
47.395936,-120.869553,046,027,6326,4075,2025-09-22,1855,L8,medium,D
47.384066,-120.870032,046,027,6326,4119,2025-09-22,1855,L8,medium,D
47.383797,-120.870042,046,027,6326,4120,2025-09-22,1855,L8,high,D
47.383527,-120.870053,046,027,6326,4121,2025-09-22,1855,L8,low,D
47.376783,-120.870325,046,027,6326,4146,2025-09-22,1855,L8,high,D
47.376513,-120.870336,046,027,6326,4147,2025-09-22,1855,L8,high,D
47.376243,-120.870347,046,027,6326,4148,2025-09-22,1855,L8,medium,D
47.396198,-120.869145,046,027,6327,4074,2025-09-22,1855,L8,medium,D
47.384059,-120.869634,046,027,6327,4119,2025-09-22,1855,L8,high,D
47.383789,-120.869645,046,027,6327,4120,2025-09-22,1855,L8,high,D
47.38352,-120.869656,046,027,6327,4121,2025-09-22,1855,L8,high,D
47.376776,-120.869928,046,027,6327,4146,2025-09-22,1855,L8,medium,D
47.376506,-120.869939,046,027,6327,4147,2025-09-22,1855,L8,high,D
47.376236,-120.86995,046,027,6327,4148,2025-09-22,1855,L8,medium,D
47.384052,-120.869237,046,027,6328,4119,2025-09-22,1855,L8,medium,D
47.383782,-120.869248,046,027,6328,4120,2025-09-22,1855,L8,high,D
47.383512,-120.869259,046,027,6328,4121,2025-09-22,1855,L8,medium,D
47.376229,-120.869553,046,027,6328,4148,2025-09-22,1855,L8,high,D
47.375959,-120.869563,046,027,6328,4149,2025-09-22,1855,L8,high,D
47.375689,-120.869574,046,027,6328,4150,2025-09-22,1855,L8,high,D
47.374071,-120.869639,046,027,6328,4156,2025-09-22,1855,L8,medium,D
47.373801,-120.86965,046,027,6328,4157,2025-09-22,1855,L8,high,D
47.373531,-120.869661,046,027,6328,4158,2025-09-22,1855,L8,high,D
47.376221,-120.869155,046,027,6329,4148,2025-09-22,1855,L8,high,D
47.375952,-120.869166,046,027,6329,4149,2025-09-22,1855,L8,high,D
47.375682,-120.869177,046,027,6329,4150,2025-09-22,1855,L8,high,D
47.373793,-120.869253,046,027,6329,4157,2025-09-22,1855,L8,medium,D
47.371905,-120.869329,046,027,6329,4164,2025-09-22,1855,L8,high,D
47.371635,-120.86934,046,027,6329,4165,2025-09-22,1855,L8,medium,D
47.376214,-120.868758,046,027,6330,4148,2025-09-22,1855,L8,high,D
47.375944,-120.868769,046,027,6330,4149,2025-09-22,1855,L8,medium,D
47.375674,-120.86878,046,027,6330,4150,2025-09-22,1855,L8,high,D
47.375405,-120.868791,046,027,6330,4151,2025-09-22,1855,L8,high,D
47.372168,-120.868921,046,027,6330,4163,2025-09-22,1855,L8,low,D
47.371898,-120.868932,046,027,6330,4164,2025-09-22,1855,L8,high,D
47.371628,-120.868943,046,027,6330,4165,2025-09-22,1855,L8,high,D
47.375667,-120.868383,046,027,6331,4150,2025-09-22,1855,L8,medium,D
47.375397,-120.868394,046,027,6331,4151,2025-09-22,1855,L8,high,D
47.3727,-120.868503,046,027,6331,4161,2025-09-22,1855,L8,low,D
47.371613,-120.868149,046,027,6332,4165,2025-09-22,1855,L8,high,D
47.372415,-120.867719,046,027,6333,4162,2025-09-22,1855,L8,medium,D
47.372145,-120.86773,046,027,6333,4163,2025-09-22,1855,L8,high,D
47.371876,-120.867741,046,027,6333,4164,2025-09-22,1855,L8,high,D
47.371606,-120.867752,046,027,6333,4165,2025-09-22,1855,L8,high,D
47.372138,-120.867333,046,027,6334,4163,2025-09-22,1855,L8,high,D
47.371868,-120.867344,046,027,6334,4164,2025-09-22,1855,L8,high,D
47.371598,-120.867355,046,027,6334,4165,2025-09-22,1855,L8,high,D
47.372925,-120.866109,046,027,6337,4160,2025-09-22,1855,L8,high,D
47.372655,-120.86612,046,027,6337,4161,2025-09-22,1855,L8,high,D
47.372918,-120.865712,046,027,6338,4160,2025-09-22,1855,L8,high,D
47.372648,-120.865723,046,027,6338,4161,2025-09-22,1855,L8,high,D
47.371299,-120.865777,046,027,6338,4166,2025-09-22,1855,L8,medium,D
47.371029,-120.865788,046,027,6338,4167,2025-09-22,1855,L8,high,D
47.37076,-120.865799,046,027,6338,4168,2025-09-22,1855,L8,medium,D
47.371022,-120.865391,046,027,6339,4167,2025-09-22,1855,L8,medium,D
47.370752,-120.865402,046,027,6339,4168,2025-09-22,1855,L8,medium,D
47.370745,-120.865005,046,027,6340,4168,2025-09-22,1855,L8,high,D
47.371007,-120.864597,046,027,6341,4167,2025-09-22,1855,L8,medium,D
47.370737,-120.864608,046,027,6341,4168,2025-09-22,1855,L8,high,D
47.370468,-120.864619,046,027,6341,4169,2025-09-22,1855,L8,high,D
47.37046,-120.864222,046,027,6342,4169,2025-09-22,1855,L8,high,D
47.370191,-120.864233,046,027,6342,4170,2025-09-22,1855,L8,high,D
47.370453,-120.863825,046,027,6343,4169,2025-09-22,1855,L8,low,D
47.370183,-120.863835,046,027,6343,4170,2025-09-22,1855,L8,high,D
47.369913,-120.863846,046,027,6343,4171,2025-09-22,1855,L8,low,D
47.408595,-120.824901,046,027,6437,4025,2025-09-22,1855,L8,medium,D
47.401176,-120.81805,046,027,6455,4052,2025-09-22,1855,L8,medium,D
47.400906,-120.818061,046,027,6455,4053,2025-09-22,1855,L8,low,D
47.401168,-120.817652,046,027,6456,4052,2025-09-22,1855,L8,medium,D
47.40143,-120.817244,046,027,6457,4051,2025-09-22,1855,L8,high,D
47.401161,-120.817255,046,027,6457,4052,2025-09-22,1855,L8,medium,D
47.400867,-120.773928,046,027,6566,4050,2025-09-22,1855,L8,high,D
47.400859,-120.77353,046,027,6567,4050,2025-09-22,1855,L8,medium,D
47.385731,-120.772975,046,027,6570,4106,2025-09-22,1855,L8,medium,D
47.385993,-120.772567,046,027,6571,4105,2025-09-22,1855,L8,high,D
47.385723,-120.772578,046,027,6571,4106,2025-09-22,1855,L8,high,D
47.385453,-120.772589,046,027,6571,4107,2025-09-22,1855,L8,high,D
47.385715,-120.772181,046,027,6572,4106,2025-09-22,1855,L8,high,D
47.385445,-120.772192,046,027,6572,4107,2025-09-22,1855,L8,high,D
47.384621,-120.771432,046,027,6574,4110,2025-09-22,1855,L8,high,D
47.384351,-120.771443,046,027,6574,4111,2025-09-22,1855,L8,high,D
47.384613,-120.771035,046,027,6575,4110,2025-09-22,1855,L8,high,D
47.384343,-120.771046,046,027,6575,4111,2025-09-22,1855,L8,high,D
47.403194,-120.76866,046,027,6579,4041,2025-09-22,1855,L8,low,D
47.402924,-120.768672,046,027,6579,4042,2025-09-22,1855,L8,medium,D
47.405067,-120.767786,046,027,6581,4034,2025-09-22,1855,L8,medium,D
47.401514,-120.76555,046,027,6587,4047,2025-09-22,1855,L8,medium,D
47.381014,-120.766417,046,027,6587,4123,2025-09-22,1855,L8,medium,D
47.381006,-120.76602,046,027,6588,4123,2025-09-22,1855,L8,high,D
47.405267,-120.764199,046,027,6590,4033,2025-09-22,1855,L8,high,D
47.404997,-120.76421,046,027,6590,4034,2025-09-22,1855,L8,medium,D
47.404989,-120.763813,046,027,6591,4034,2025-09-22,1855,L8,low,D
47.404689,-120.762235,046,027,6595,4035,2025-09-22,1855,L8,high,D
47.404681,-120.761838,046,027,6596,4035,2025-09-22,1855,L8,high,D
47.404673,-120.76144,046,027,6597,4035,2025-09-22,1855,L8,low,D
47.404126,-120.761066,046,027,6598,4037,2025-09-22,1855,L8,low,D
47.403856,-120.761077,046,027,6598,4038,2025-09-22,1855,L8,medium,D
47.379162,-120.754572,046,027,6617,4129,2025-09-22,1855,L8,low,D
47.378893,-120.754583,046,027,6617,4130,2025-09-22,1855,L8,low,D
47.38374,-120.75398,046,027,6618,4112,2025-09-22,1855,L8,high,D
47.38347,-120.753991,046,027,6618,4113,2025-09-22,1855,L8,high,D
47.387153,-120.749065,046,027,6630,4099,2025-09-22,1855,L8,high,D
47.380386,-120.74816,046,027,6633,4124,2025-09-22,1855,L8,low,D
47.380648,-120.747752,046,027,6634,4123,2025-09-22,1855,L8,high,D
47.380378,-120.747763,046,027,6634,4124,2025-09-22,1855,L8,high,D
47.38064,-120.747355,046,027,6635,4123,2025-09-22,1855,L8,high,D
47.380371,-120.747366,046,027,6635,4124,2025-09-22,1855,L8,low,D
47.395151,-120.743953,046,027,6642,4069,2025-09-22,1855,L8,high,D
47.38111,-120.743758,046,027,6644,4121,2025-09-22,1855,L8,high,D
47.38084,-120.743769,046,027,6644,4122,2025-09-22,1855,L8,high,D
47.381102,-120.74336,046,027,6645,4121,2025-09-22,1855,L8,low,D
47.380832,-120.743372,046,027,6645,4122,2025-09-22,1855,L8,low,D
47.380824,-120.742975,046,027,6646,4122,2025-09-22,1855,L8,high,D
47.380554,-120.742986,046,027,6646,4123,2025-09-22,1855,L8,low,D
47.408044,-120.740619,046,027,6649,4021,2025-09-22,1855,L8,medium,D
47.40856,-120.739404,046,027,6652,4019,2025-09-22,1855,L8,medium,D
47.400198,-120.739761,046,027,6652,4050,2025-09-22,1855,L8,high,D
47.383744,-120.740465,046,027,6652,4111,2025-09-22,1855,L8,low,D
47.383475,-120.740477,046,027,6652,4112,2025-09-22,1855,L8,high,D
47.408552,-120.739006,046,027,6653,4019,2025-09-22,1855,L8,medium,D
47.40019,-120.739364,046,027,6653,4050,2025-09-22,1855,L8,high,D
47.408814,-120.738597,046,027,6654,4018,2025-09-22,1855,L8,low,D
47.387505,-120.739509,046,027,6654,4097,2025-09-22,1855,L8,low,D
47.40906,-120.737394,046,027,6657,4017,2025-09-22,1855,L8,high,D
47.40879,-120.737405,046,027,6657,4018,2025-09-22,1855,L8,high,D
47.408521,-120.737417,046,027,6657,4019,2025-09-22,1855,L8,medium,D
47.409052,-120.736996,046,027,6658,4017,2025-09-22,1855,L8,medium,D
47.408782,-120.737008,046,027,6658,4018,2025-09-22,1855,L8,high,D
47.383158,-120.738105,046,027,6658,4113,2025-09-22,1855,L8,high,D
47.382888,-120.738117,046,027,6658,4114,2025-09-22,1855,L8,high,D
47.386387,-120.73757,046,027,6659,4101,2025-09-22,1855,L8,high,D
47.386117,-120.737581,046,027,6659,4102,2025-09-22,1855,L8,high,D
47.384229,-120.737662,046,027,6659,4109,2025-09-22,1855,L8,high,D
47.383959,-120.737674,046,027,6659,4110,2025-09-22,1855,L8,high,D
47.38342,-120.737697,046,027,6659,4112,2025-09-22,1855,L8,high,D
47.38315,-120.737708,046,027,6659,4113,2025-09-22,1855,L8,high,D
47.38288,-120.73772,046,027,6659,4114,2025-09-22,1855,L8,high,D
47.410115,-120.736156,046,027,6660,4013,2025-09-22,1855,L8,medium,D
47.409846,-120.736167,046,027,6660,4014,2025-09-22,1855,L8,medium,D
47.409306,-120.73619,046,027,6660,4016,2025-09-22,1855,L8,medium,D
47.397168,-120.73671,046,027,6660,4061,2025-09-22,1855,L8,medium,D
47.383951,-120.737276,046,027,6660,4110,2025-09-22,1855,L8,high,D
47.385292,-120.736822,046,027,6661,4105,2025-09-22,1855,L8,low,D
47.385022,-120.736833,046,027,6661,4106,2025-09-22,1855,L8,medium,D
47.4101,-120.735361,046,027,6662,4013,2025-09-22,1855,L8,high,D
47.383936,-120.736482,046,027,6662,4110,2025-09-22,1855,L8,high,D
47.383666,-120.736494,046,027,6662,4111,2025-09-22,1855,L8,low,D
47.382857,-120.736528,046,027,6662,4114,2025-09-22,1855,L8,low,D
47.410362,-120.734952,046,027,6663,4012,2025-09-22,1855,L8,high,D
47.410092,-120.734963,046,027,6663,4013,2025-09-22,1855,L8,medium,D
47.384198,-120.736073,046,027,6663,4109,2025-09-22,1855,L8,low,D
47.383928,-120.736085,046,027,6663,4110,2025-09-22,1855,L8,high,D
47.383658,-120.736097,046,027,6663,4111,2025-09-22,1855,L8,low,D
47.410354,-120.734555,046,027,6664,4012,2025-09-22,1855,L8,high,D
47.410084,-120.734566,046,027,6664,4013,2025-09-22,1855,L8,medium,D
47.410346,-120.734157,046,027,6665,4012,2025-09-22,1855,L8,medium,D
47.411139,-120.733328,046,027,6667,4009,2025-09-22,1855,L8,medium,D
47.41087,-120.733339,046,027,6667,4010,2025-09-22,1855,L8,high,D
47.4106,-120.733351,046,027,6667,4011,2025-09-22,1855,L8,high,D
47.382817,-120.734543,046,027,6667,4114,2025-09-22,1855,L8,medium,D
47.382548,-120.734554,046,027,6667,4115,2025-09-22,1855,L8,high,D
47.411132,-120.73293,046,027,6668,4009,2025-09-22,1855,L8,medium,D
47.410862,-120.732942,046,027,6668,4010,2025-09-22,1855,L8,high,D
47.410592,-120.732954,046,027,6668,4011,2025-09-22,1855,L8,high,D
47.383349,-120.734122,046,027,6668,4112,2025-09-22,1855,L8,high,D
47.383079,-120.734134,046,027,6668,4113,2025-09-22,1855,L8,high,D
47.38281,-120.734146,046,027,6668,4114,2025-09-22,1855,L8,high,D
47.38254,-120.734157,046,027,6668,4115,2025-09-22,1855,L8,high,D
47.38227,-120.734169,046,027,6668,4116,2025-09-22,1855,L8,medium,D
47.410854,-120.732545,046,027,6669,4010,2025-09-22,1855,L8,medium,D
47.410584,-120.732556,046,027,6669,4011,2025-09-22,1855,L8,high,D
47.410314,-120.732568,046,027,6669,4012,2025-09-22,1855,L8,high,D
47.405999,-120.732753,046,027,6669,4028,2025-09-22,1855,L8,medium,D
47.40519,-120.732788,046,027,6669,4031,2025-09-22,1855,L8,low,D
47.383341,-120.733725,046,027,6669,4112,2025-09-22,1855,L8,high,D
47.382262,-120.733772,046,027,6669,4116,2025-09-22,1855,L8,medium,D
47.398708,-120.732668,046,027,6670,4055,2025-09-22,1855,L8,high,D
47.398438,-120.73268,046,027,6670,4056,2025-09-22,1855,L8,high,D
47.398169,-120.732692,046,027,6670,4057,2025-09-22,1855,L8,high,D
47.387379,-120.733155,046,027,6670,4097,2025-09-22,1855,L8,low,D
47.38657,-120.733189,046,027,6670,4100,2025-09-22,1855,L8,high,D
47.3863,-120.733201,046,027,6670,4101,2025-09-22,1855,L8,high,D
47.386031,-120.733212,046,027,6670,4102,2025-09-22,1855,L8,high,D
47.383873,-120.733305,046,027,6670,4110,2025-09-22,1855,L8,medium,D
47.382524,-120.733363,046,027,6670,4115,2025-09-22,1855,L8,high,D
47.382254,-120.733374,046,027,6670,4116,2025-09-22,1855,L8,medium,D
47.398431,-120.732283,046,027,6671,4056,2025-09-22,1855,L8,low,D
47.387641,-120.732746,046,027,6671,4096,2025-09-22,1855,L8,high,D
47.387371,-120.732757,046,027,6671,4097,2025-09-22,1855,L8,low,D
47.386293,-120.732804,046,027,6671,4101,2025-09-22,1855,L8,low,D
47.386023,-120.732815,046,027,6671,4102,2025-09-22,1855,L8,low,D
47.382516,-120.732966,046,027,6671,4115,2025-09-22,1855,L8,high,D
47.382247,-120.732977,046,027,6671,4116,2025-09-22,1855,L8,high,D
47.386285,-120.732407,046,027,6672,4101,2025-09-22,1855,L8,low,D
47.382778,-120.732557,046,027,6672,4114,2025-09-22,1855,L8,medium,D
47.382508,-120.732569,046,027,6672,4115,2025-09-22,1855,L8,high,D
47.382239,-120.73258,046,027,6672,4116,2025-09-22,1855,L8,high,D
47.381969,-120.732592,046,027,6672,4117,2025-09-22,1855,L8,low,D
47.38277,-120.73216,046,027,6673,4114,2025-09-22,1855,L8,high,D
47.382501,-120.732171,046,027,6673,4115,2025-09-22,1855,L8,high,D
47.382231,-120.732183,046,027,6673,4116,2025-09-22,1855,L8,high,D
47.410275,-120.730581,046,027,6674,4012,2025-09-22,1855,L8,high,D
47.386539,-120.731601,046,027,6674,4100,2025-09-22,1855,L8,medium,D
47.410267,-120.730184,046,027,6675,4012,2025-09-22,1855,L8,high,D
47.409998,-120.730195,046,027,6675,4013,2025-09-22,1855,L8,high,D
47.409728,-120.730207,046,027,6675,4014,2025-09-22,1855,L8,medium,D
47.383024,-120.731354,046,027,6675,4113,2025-09-22,1855,L8,high,D
47.410529,-120.729775,046,027,6676,4011,2025-09-22,1855,L8,high,D
47.410259,-120.729786,046,027,6676,4012,2025-09-22,1855,L8,high,D
47.38976,-120.730667,046,027,6676,4088,2025-09-22,1855,L8,low,D
47.38949,-120.730679,046,027,6676,4089,2025-09-22,1855,L8,low,D
47.410791,-120.729366,046,027,6677,4010,2025-09-22,1855,L8,high,D
47.410521,-120.729377,046,027,6677,4011,2025-09-22,1855,L8,high,D
47.410252,-120.729389,046,027,6677,4012,2025-09-22,1855,L8,high,D
47.410513,-120.72898,046,027,6678,4011,2025-09-22,1855,L8,high,D
47.386238,-120.730024,046,027,6678,4101,2025-09-22,1855,L8,low,D
47.399177,-120.72907,046,027,6679,4053,2025-09-22,1855,L8,low,D
47.412116,-120.728116,046,027,6680,4005,2025-09-22,1855,L8,high,D
47.411846,-120.728127,046,027,6680,4006,2025-09-22,1855,L8,medium,D
47.412378,-120.727707,046,027,6681,4004,2025-09-22,1855,L8,high,D
47.412108,-120.727718,046,027,6681,4005,2025-09-22,1855,L8,high,D
47.411838,-120.72773,046,027,6681,4006,2025-09-22,1855,L8,high,D
47.41237,-120.727309,046,027,6682,4004,2025-09-22,1855,L8,high,D
47.4121,-120.727321,046,027,6682,4005,2025-09-22,1855,L8,high,D
47.411831,-120.727333,046,027,6682,4006,2025-09-22,1855,L8,low,D
47.393759,-120.72811,046,027,6682,4073,2025-09-22,1855,L8,high,D
47.393489,-120.728122,046,027,6682,4074,2025-09-22,1855,L8,high,D
47.389173,-120.728307,046,027,6682,4090,2025-09-22,1855,L8,low,D
47.412632,-120.7269,046,027,6683,4003,2025-09-22,1855,L8,high,D
47.412362,-120.726912,046,027,6683,4004,2025-09-22,1855,L8,high,D
47.412092,-120.726924,046,027,6683,4005,2025-09-22,1855,L8,high,D
47.393751,-120.727713,046,027,6683,4073,2025-09-22,1855,L8,high,D
47.393481,-120.727725,046,027,6683,4074,2025-09-22,1855,L8,high,D
47.412894,-120.726492,046,027,6684,4002,2025-09-22,1855,L8,high,D
47.412624,-120.726503,046,027,6684,4003,2025-09-22,1855,L8,high,D
47.412354,-120.726515,046,027,6684,4004,2025-09-22,1855,L8,high,D
47.412084,-120.726526,046,027,6684,4005,2025-09-22,1855,L8,high,D
47.412886,-120.726094,046,027,6685,4002,2025-09-22,1855,L8,high,D
47.412616,-120.726106,046,027,6685,4003,2025-09-22,1855,L8,high,D
47.412346,-120.726117,046,027,6685,4004,2025-09-22,1855,L8,high,D
47.412077,-120.726129,046,027,6685,4005,2025-09-22,1855,L8,high,D
47.412608,-120.725708,046,027,6686,4003,2025-09-22,1855,L8,low,D
47.393457,-120.726533,046,027,6686,4074,2025-09-22,1855,L8,medium,D
47.393188,-120.726545,046,027,6686,4075,2025-09-22,1855,L8,high,D
47.385905,-120.726858,046,027,6686,4102,2025-09-22,1855,L8,high,D
47.385635,-120.726869,046,027,6686,4103,2025-09-22,1855,L8,high,D
47.394528,-120.726089,046,027,6687,4070,2025-09-22,1855,L8,high,D
47.394259,-120.726101,046,027,6687,4071,2025-09-22,1855,L8,high,D
47.393989,-120.726112,046,027,6687,4072,2025-09-22,1855,L8,low,D
47.393449,-120.726136,046,027,6687,4074,2025-09-22,1855,L8,low,D
47.39318,-120.726147,046,027,6687,4075,2025-09-22,1855,L8,low,D
47.391292,-120.726229,046,027,6687,4082,2025-09-22,1855,L8,low,D
47.379963,-120.726716,046,027,6687,4124,2025-09-22,1855,L8,medium,D
47.379693,-120.726728,046,027,6687,4125,2025-09-22,1855,L8,medium,D
47.39452,-120.725692,046,027,6688,4070,2025-09-22,1855,L8,high,D
47.394251,-120.725704,046,027,6688,4071,2025-09-22,1855,L8,high,D
47.393981,-120.725715,046,027,6688,4072,2025-09-22,1855,L8,high,D
47.393711,-120.725727,046,027,6688,4073,2025-09-22,1855,L8,high,D
47.379955,-120.726319,046,027,6688,4124,2025-09-22,1855,L8,medium,D
47.379685,-120.72633,046,027,6688,4125,2025-09-22,1855,L8,high,D
47.394513,-120.725295,046,027,6689,4070,2025-09-22,1855,L8,high,D
47.394243,-120.725306,046,027,6689,4071,2025-09-22,1855,L8,high,D
47.393973,-120.725318,046,027,6689,4072,2025-09-22,1855,L8,high,D
47.393703,-120.72533,046,027,6689,4073,2025-09-22,1855,L8,low,D
47.379408,-120.725945,046,027,6689,4126,2025-09-22,1855,L8,medium,D
47.379138,-120.725956,046,027,6689,4127,2025-09-22,1855,L8,low,D
47.394505,-120.724898,046,027,6690,4070,2025-09-22,1855,L8,high,D
47.394235,-120.724909,046,027,6690,4071,2025-09-22,1855,L8,high,D
47.393965,-120.724921,046,027,6690,4072,2025-09-22,1855,L8,high,D
47.393695,-120.724932,046,027,6690,4073,2025-09-22,1855,L8,high,D
47.3794,-120.725548,046,027,6690,4126,2025-09-22,1855,L8,high,D
47.37913,-120.725559,046,027,6690,4127,2025-09-22,1855,L8,low,D
47.412569,-120.723722,046,027,6691,4003,2025-09-22,1855,L8,medium,D
47.412299,-120.723733,046,027,6691,4004,2025-09-22,1855,L8,low,D
47.394767,-120.724489,046,027,6691,4069,2025-09-22,1855,L8,low,D
47.394497,-120.7245,046,027,6691,4070,2025-09-22,1855,L8,high,D
47.394227,-120.724512,046,027,6691,4071,2025-09-22,1855,L8,high,D
